chapter_no	chapter_title	id	word	phonetic	pos	tag	meaning	root	example_en	example_cn	extra	source
1	时间与存在	93	superficial	/ˌsuːpəˈfɪʃəl/	adj.	高频	表面的，表层的	super（上）+ facies（面）+ -ial → 表面的	The repair was only superficial; the deeper damage to the wall remained.	修复只是表面的；墙壁内部更深的损坏依然存在。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	94	flat	/flæt/	adj.	核心	平坦的；扁平的；单调的	源自古诺斯语 flatr（平坦的）→ 平坦的	The team picked a flat and open area for their science camp.	团队挑选了一块平坦开阔的区域作为科学营地。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	95	smooth	/smuːð/	adj.	核心	光滑的；平稳的；流畅的	源自古英语 smōth（光滑的）→ 光滑的	The river rocks had been worn smooth by thousands of years of running water.	河中的石头被数千年流水磨得光滑。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	96	rough	/rʌf/	adj.	核心	粗糙的；粗略的	源自古英语 rūh（粗糙的）→ 粗糙的	The trail became rough and steep, forcing the hikers to slow their pace.	小径变得崎岖陡峭，迫使徒步者放慢脚步。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	97	sandy	/ˈsændi/	adj.	高频	铺满沙的；含沙的	sand（沙）+ -y（形容词后缀）→ 含沙的	They cycled along a narrow sandy track that ran through the dunes.	他们沿着一条穿过沙丘的窄沙土小路骑行。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	98	stony	/ˈstəʊni/	adj.	高频	石头的；多石的	stone（石头）+ -y（形容词后缀）→ 多石的	The farmer struggled to grow crops on the stony and unproductive land.	这位农夫在那片多石的贫瘠土地上艰难耕种。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	99	vertical	/ˈvɜːtɪkəl/	adj.	核心	垂直的，直立的	源自拉丁语 vertex（顶点；旋涡）→ 垂直	The climber used ropes to safely ascend the nearly vertical cliff face.	攀岩者用绳索安全地攀登近乎垂直的岩壁。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	100	steep	/stiːp/	adj.	核心	陡峭的，陡直的	源自古英语 stēap（高的，陡的）→ 陡峭的	Cars had to drive slowly down the steep road when it was covered with ice.	路面结冰时，汽车不得不缓慢驶下陡坡。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	101	parallel	/ˈpærəlel/	adj.	核心	平行的；相似	para（旁边）+ allelon（彼此）→ 平行的	The two mountain ridges run almost perfectly parallel for dozens of miles.	这两条山脊几乎完美平行地延伸数十英里。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	102	narrow	/ˈnærəʊ/	adj.	核心	狭窄的；有局限的	源自古英语 nearu（狭窄的）→ 狭窄的	Only one small boat could pass through the narrow channel at a time.	一次只有一艘小船能通过这条狭窄的航道。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	103	Oceania	/ˌəʊʃiˈɑːniə/	n.	识记	大洋洲	ocean（海洋）+ -ia（表示地方）→ 大洋洲	Oceania consists of Australia, New Zealand, and many small Pacific islands.	大洋洲包括澳大利亚、新西兰和许多太平洋小岛。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	104	mainland	/ˈmeɪnlænd/	n.	核心	大陆，本土	main（主要的）+ land（陆地）→ 大陆	Ferries run daily between the island and the mainland carrying supplies.	渡船每天往返海岛和大陆之间运送物资。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	105	peninsula	/pɪˈnɪnsjʊlə/	n.	高频	半岛	pen（几乎）+ insula（岛）→ 几乎是一个岛 → 半岛	The Arabian Peninsula is bordered by the Red Sea on its western side.	阿拉伯半岛西侧濒临红海。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	106	climate	/ˈklaɪmɪt/	n.	核心	气候；风气，思潮，环境	源自希腊语 klima（倾斜；地区）→ 气候	A warming climate is already affecting harvests in several farming regions.	日益变暖的气候已经影响到几个农业区的收成。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	107	weather	/ˈweðə/	n.	核心	天气，气象	源自古英语 weder（天气）→ 天气	Due to bad weather, all outdoor sports activities were cancelled for the day.	由于天气恶劣，当天所有户外体育活动都被取消。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	108	meteorology	/ˌmiːtiəˈrɒlədʒi/	n.	识记	气象学	meteor（高处的事物）+ logy（学说）→ 气象学	Advances in meteorology now allow forecasters to warn of storms days ahead.	气象学的进步如今使得预报员可以提前数天预警暴风雨。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	109	mild	/maɪld/	adj.	核心	温和的；不严重的	源自古英语 milde（温和的）→ 温和的	The region has a mild spring that draws many outdoor painters every year.	这个地区春季温和，每年都吸引许多户外写生画家。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	110	heating	/ˈhiːtɪŋ/	n.	高频	供暖；暖气装置	heat（热）+ -ing（表示过程或设备）→ 供暖	The old school was closed temporarily because its heating system failed.	这所老学校因供暖系统故障而暂时关闭。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	111	moderate	/ˈmɒdərɪt/	adj.	核心	适度的；温和的；中等的	源自拉丁语 moderatus（有节制的）→ 适度的	The coastal area enjoys moderate temperatures all year thanks to the ocean breeze.	受海风影响，这个沿海区域全年温度适中。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	112	warm	/wɔːm/	adj.	核心	温暖的	源自古英语 wearm（温暖的）→ 温暖的	A warm current from the south keeps the harbor free of ice in winter.	一股来自南方的暖流使得港口在冬天不会结冰。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	113	thermal	/ˈθɜːməl/	adj.	高频	热量的	源自希腊语 thermē（热）→ 热量的	Birds use thermal columns of warm air to soar higher without flapping wings.	鸟类借助热空气柱上升，无需扇动翅膀就能飞得更高。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	114	tropics	/ˈtrɒpɪks/	n.	高频	热带地区	源自希腊语 tropikos（回转），与太阳回归线有关 → 热带	Crops like bananas and pineapples grow well in the warm, wet tropics.	香蕉和菠萝之类作物在温暖湿润的热带地区生长良好。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	115	arid	/ˈærɪd/	adj.	高频	干燥的，干旱的；枯燥的	源自拉丁语 aridus（干燥的）→ 干旱的	Only a few types of tough grass can survive in this arid environment.	只有寥寥几种坚韧的草类能在这片干燥环境中生存。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	116	moist	/mɔɪst/	adj.	高频	潮湿的，湿润的	源自古法语 moiste（潮湿的）→ 湿润的	The forest floor stays cool and moist even during the hottest summer days.	即使在最热的夏日，森林地面也保持凉爽湿润。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	117	damp	/dæmp/	adj.	高频	潮湿的，湿气重的	源自中古低地德语 damp（蒸汽）→ 潮湿的	The basement remained damp after the pipe leak, so we put a heater down there.	管道泄漏后地下室里仍然很潮，我们在下面放了一台暖炉。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	118	humid	/ˈhjuːmɪd/	adj.	高频	潮湿的，湿热的	源自拉丁语 humidus（湿的）→ 湿热的	The humid air made even sitting still feel exhausting that afternoon.	那天下午湿热的空气让人即使静静坐着也觉得疲惫。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	119	snowy	/ˈsnəʊi/	adj.	高频	下雪多的；被雪覆盖的	snow（雪）+ -y（形容词后缀）→ 下雪多的	The snowy peaks could be seen from the valley even in early summer.	即使在初夏，从山谷也能望见白雪皑皑的山峰。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	120	frost	/frɒst/	n.	高频	霜；霜冻；严寒	源自古英语 frost（霜）→ 霜冻	A late frost in April damaged the early vegetable crops.	四月的晚霜冻坏了早期蔬菜作物。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	121	hail	/heɪl/	n.	高频	雹，冰雹	源自古英语 hægl（冰雹）→ 冰雹	The sudden burst of hail cracked the greenhouse windows and flattened the seedlings.	突然降下的冰雹打裂了温室玻璃，压倒了幼苗。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	122	thaw	/θɔː/	v.	高频	解冻，融解，融化	源自古英语 þawian（融化）→ 解冻	After a long winter, the rivers slowly began to thaw in early March.	漫长的冬天过后，河流在三月初开始慢慢解冻。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	123	chill	/tʃɪl/	n.	高频	寒冷；害怕	源自古英语 cele（寒冷）→ 寒冷	A sudden chill filled the room when the window blew open at night.	夜里窗户被风吹开时，一阵寒意充满了房间。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	124	freeze	/friːz/	v.	核心	结冰；霜冻；严寒期	源自古英语 frēosan（结冰）→ 结冰	The pond will freeze over if the night temperature keeps falling at this rate.	如果夜间温度按这个速度继续下降，池塘就要结冰了。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	125	frigid	/ˈfrɪdʒɪd/	adj.	高频	寒冷的	源自拉丁语 frigidus（寒冷的）→ 寒冷的	Explorers wrapped themselves in thick coats to bear the frigid polar wind.	探险者裹着厚外套忍受极地的寒风。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	126	tremble	/ˈtrembəl/	v.	高频	战栗，颤抖	源自拉丁语 tremulus（颤抖的）→ 战栗	Leaves on the tree began to tremble just before the earthquake struck.	就在地震来临前，树上的叶子开始颤抖。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	127	shiver	/ˈʃɪvə/	v.	高频	颤抖，哆嗦，发抖	起源不确定，可能与中古英语 chiveren（发抖）相关 → 发抖	The little dog sat in the cold rain and shivered until we brought it inside.	小狗坐在冰冷的雨中发抖，直到我们把它抱进屋里。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	128	thunder	/ˈθʌndə/	n.	高频	雷；雷声	源自古英语 þunor（雷声）→ 雷	A loud clap of thunder woke the whole campsite in the early morning.	清晨一声响雷把整个营地都吵醒了。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	129	lightning	/ˈlaɪtnɪŋ/	n.	高频	闪电	lighten（发光）+ -ing（名词后缀）→ 闪电	A flash of lightning split the dark sky in two for just a brief moment.	一道闪电霎时间把黑暗的天空劈成两半。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	130	stormy	/ˈstɔːmi/	adj.	高频	有暴风雨的；争吵激烈的；波涛汹涌的	storm（暴风雨）+ -y（形容词后缀）→ 有暴风雨的	The ship rocked heavily as the stormy sea tossed it from side to side.	波涛汹涌的海面把船猛烈地左右摇晃。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	131	downpour	/ˈdaʊnpɔː/	n.	高频	倾盆大雨	down（向下）+ pour（倾倒）→ 倾盆大雨	The sudden downpour flooded the streets within minutes.	突如其来的倾盆大雨几分钟内就淹了街道。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	132	rainfall	/ˈreɪnfɔːl/	n.	高频	降雨量	rain（雨）+ fall（降落）→ 降雨量	Heavy rainfall in the mountains led to a rapid rise in the river level.	山区强降雨导致河水位迅速上涨。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	133	sprinkle	/ˈsprɪŋkl/	v.	高频	撒，洒；下小雨	起源不确定，可能与中古荷兰语 sprenkelen（洒）相关 → 洒	Light rain began to sprinkle the windows as we sat by the fireplace.	我们坐在壁炉旁时，小雨开始淅淅沥沥地打在窗户上。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	134	rainbow	/ˈreɪnbəʊ/	n.	高频	虹，彩虹	rain（雨）+ bow（弓）→ 彩虹	A bright double rainbow appeared across the valley after the storm passed.	暴风雨过后，一道明亮的双彩虹横跨山谷出现。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	135	shower	/ˈʃaʊə/	n.	高频	阵雨；淋浴	源自古英语 scūr（阵雨）→ 阵雨	We waited in the tent for the shower to pass before hiking again.	我们在帐篷里等阵雨过去再继续徒步。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	136	Celsius	/ˈselsiəs/	adj.	识记	摄氏的	以瑞典科学家 Anders Celsius 命名 → 摄氏	Water boils at one hundred degrees Celsius under normal air pressure.	在正常气压下，水在100摄氏度沸腾。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	137	temperature	/ˈtemprɪtʃə/	n.	核心	气温；体温；温度	源自拉丁语 temperatura（恰当比例混合）→ 温度	The temperature dropped sharply after sunset, so we lit a campfire.	日落之后温度骤降，我们便点燃了篝火。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	138	forecast	/ˈfɔːkɑːst/	n.	核心	预测，预报	fore（前，先）+ cast（扔）→ 提前抛出的信息 → 预报	According to the forecast, clear skies will return to the coast by Friday.	根据预报，周五之前沿海地区将恢复晴好天气。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	139	peak	/piːk/	n.	核心	山峰；顶点	起源不确定，可能来自中古低地德语 pēk（尖端）→ 山峰	They reached the peak just as the sun rose over the horizon.	他们正好在太阳从地平线升起时到达了山顶。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
1	时间与存在	140	mount	/maʊnt/	v.	核心	渐渐增加；爬上，登上	源自拉丁语 mons（山）→ 登上；增加	The team slowly mounted the rocky slope as the wind grew stronger.	队伍缓慢地爬上岩石山坡，风也越来越大。		https://www.leonwang.cc/ielts-vocab/data-1.js?v=20260618-1
